,City,Station,Date,FromDate,ToDate,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Benzene,Ozone,CH4,CO2,BlackCarbon,I1(PM2.5),I2(PM10),I3(NO),I4(NO2),I5(NH3),I6(SO2),I7(CO),I1(PM2.5).1,I2(PM10).1,I3(NO).1,I4(NO2).1,I5(NH3).1,I6(SO2).1,I7(CO).1,AQI
6647,Mumbai-07,"Colaba,Mumbai-MPCB",27/07/2019,27-07-201900:00,28-07-201900:00,15.55,45.94,2.1,2.45,5.93,8.05,0.22,14.37,,,,,15.55,45.94,2.1,2.45,5.93,8.05,0.22,1,1,1,1,1,1,1,45.94
6648,Mumbai-07,"Colaba,Mumbai-MPCB",28/07/2019,28-07-201900:00,29-07-201900:00,16.45,53.28,2.6,2.45,6.09,8.08,0.21,15.14,,,,,16.45,53.28,2.6,2.45,6.09,8.08,0.21,1,1,1,1,1,1,1,53.28
6649,Mumbai-07,"Colaba,Mumbai-MPCB",29/07/2019,29-07-201900:00,30-07-201900:00,15.52,50.37,3.39,3.5,5.73,8.12,0.23,12.34,,,,,15.52,50.37,3.39,3.5,5.73,8.12,0.23,1,1,1,1,1,1,1,50.37
6650,Mumbai-07,"Colaba,Mumbai-MPCB",30/07/2019,30-07-201900:00,31-07-201900:00,11.4,34.74,2.59,2.9,6.55,8.15,0.24,11.54,,,,,11.4,34.74,2.59,2.9,6.55,8.15,0.24,1,1,1,1,1,1,1,34.74
6651,Mumbai-07,"Colaba,Mumbai-MPCB",31/07/2019,31-07-201900:00,01-08-201900:00,11.8,31.83,3.74,2.78,6.91,8.11,0.23,10.43,,,,,11.8,31.83,3.74,2.78,6.91,8.11,0.23,1,1,1,1,1,1,1,31.83
6652,Mumbai-07,"Colaba,Mumbai-MPCB",01/08/2019,01-08-201900:00,02-08-201900:00,11.15,37.23,3.29,1.83,5.73,8.05,0.18,10.78,,,,,11.15,37.23,3.29,1.83,5.73,8.05,0.18,1,1,1,1,1,1,1,37.23
6653,Mumbai-07,"Colaba,Mumbai-MPCB",02/08/2019,02-08-201900:00,03-08-201900:00,10.42,33.29,2.64,1.77,4.82,8.13,0.18,10.1,,,,,10.42,33.29,2.64,1.77,4.82,8.13,0.18,1,1,1,1,1,1,1,33.29
6654,Mumbai-07,"Colaba,Mumbai-MPCB",03/08/2019,03-08-201900:00,04-08-201900:00,9.97,25.97,2.82,2.22,5.99,8.15,0.21,12.38,,,,,9.97,25.97,2.82,2.22,5.99,8.15,0.21,1,1,1,1,1,1,1,25.97
6655,Mumbai-07,"Colaba,Mumbai-MPCB",04/08/2019,04-08-201900:00,05-08-201900:00,11.8,37.48,3.08,2.58,5.92,8.01,0.19,10.36,,,,,11.8,37.48,3.08,2.58,5.92,8.01,0.19,1,1,1,1,1,1,1,37.48
6656,Mumbai-07,"Colaba,Mumbai-MPCB",05/08/2019,05-08-201900:00,06-08-201900:00,13.08,42.13,4.22,2.33,4.78,5.75,0.23,8.1,,,,,13.08,42.13,4.22,2.33,4.78,5.75,0.23,1,1,1,1,1,1,1,42.13
6657,Mumbai-07,"Colaba,Mumbai-MPCB",06/08/2019,06-08-201900:00,07-08-201900:00,11.87,37.22,5.06,2.51,4.33,1.82,0.26,12.3,,,,,11.87,37.22,5.06,2.51,4.33,1.82,0.26,1,1,1,1,1,1,1,37.22
6658,Mumbai-07,"Colaba,Mumbai-MPCB",07/08/2019,07-08-201900:00,08-08-201900:00,13.84,42.89,3.9,2.12,5.43,1.82,0.29,15.78,,,,,13.84,42.89,3.9,2.12,5.43,1.82,0.29,1,1,1,1,1,1,1,42.89
6659,Mumbai-07,"Colaba,Mumbai-MPCB",08/08/2019,08-08-201900:00,09-08-201900:00,20.7,68.17,1.49,3.93,4.29,1.79,0.32,15.57,,,,,20.7,68.17,1.49,3.93,4.29,1.79,0.32,1,1,1,1,1,1,1,68.17
6660,Mumbai-07,"Colaba,Mumbai-MPCB",09/08/2019,09-08-201900:00,10-08-201900:00,20.46,62.71,1.39,3.13,2.04,1.68,0.31,17.55,,,,,20.46,62.71,1.39,3.13,2.04,1.68,0.31,1,1,1,1,1,1,1,62.71
6661,Mumbai-07,"Colaba,Mumbai-MPCB",10/08/2019,10-08-201900:00,11-08-201900:00,25.76,133.26,2.38,2.99,3.32,1.91,0.29,19.46,,,,,25.76,122.1733333,2.38,2.99,3.32,1.91,0.29,1,1,1,1,1,1,1,122.1733333
6662,Mumbai-07,"Colaba,Mumbai-MPCB",11/08/2019,11-08-201900:00,12-08-201900:00,17.23,55.71,1.78,2.96,3.79,1.58,0.29,22.39,,,,,17.23,55.71,1.78,2.96,3.79,1.58,0.29,1,1,1,1,1,1,1,55.71
6663,Mumbai-07,"Colaba,Mumbai-MPCB",12/08/2019,12-08-201900:00,13-08-201900:00,15.57,51.65,1.83,3.4,2.27,1.68,0.32,21.72,,,,,15.57,51.65,1.83,3.4,2.27,1.68,0.32,1,1,1,1,1,1,1,51.65
6664,Mumbai-07,"Colaba,Mumbai-MPCB",13/08/2019,13-08-201900:00,14-08-201900:00,12.81,44.12,2.83,5.41,3.31,1.67,0.33,21.71,,,,,12.81,44.12,2.83,5.41,3.31,1.67,0.33,1,1,1,1,1,1,1,44.12
6665,Mumbai-07,"Colaba,Mumbai-MPCB",14/08/2019,14-08-201900:00,15-08-201900:00,16.22,56.8,2.13,4.44,2.66,1.69,0.34,24.73,,,,,16.22,56.8,2.13,4.44,2.66,1.69,0.34,1,1,1,1,1,1,1,56.8
6666,Mumbai-07,"Colaba,Mumbai-MPCB",15/08/2019,15-08-201900:00,16-08-201900:00,14.78,41.51,1.5,3.07,4.38,1.62,0.29,23.27,,,,,14.78,41.51,1.5,3.07,4.38,1.62,0.29,1,1,1,1,1,1,1,41.51
6667,Mumbai-07,"Colaba,Mumbai-MPCB",16/08/2019,16-08-201900:00,17-08-201900:00,14.56,47.3,2.98,4.5,2.99,1.81,0.31,22.67,,,,,14.56,47.3,2.98,4.5,2.99,1.81,0.31,1,1,1,1,1,1,1,47.3
6668,Mumbai-07,"Colaba,Mumbai-MPCB",17/08/2019,17-08-201900:00,18-08-201900:00,13.3,45.95,1.72,2.85,3.62,1.84,0.34,26.57,,,,,13.3,45.95,1.72,2.85,3.62,1.84,0.34,1,1,1,1,1,1,1,45.95
6669,Mumbai-07,"Colaba,Mumbai-MPCB",18/08/2019,18-08-201900:00,19-08-201900:00,13,44.66,1.9,3.93,2.8,1.66,0.36,23.08,,,,,13,44.66,1.9,3.93,2.8,1.66,0.36,1,1,1,1,1,1,1,44.66
6670,Mumbai-07,"Colaba,Mumbai-MPCB",19/08/2019,19-08-201900:00,20-08-201900:00,13.54,47.37,2.39,4.77,2.76,1.71,0.37,21.46,,,,,13.54,47.37,2.39,4.77,2.76,1.71,0.37,1,1,1,1,1,1,1,47.37
6671,Mumbai-07,"Colaba,Mumbai-MPCB",20/08/2019,20-08-201900:00,21-08-201900:00,12.33,58.91,3.15,4.97,2.88,1.84,0.38,20.99,,,,,12.33,58.91,3.15,4.97,2.88,1.84,0.38,1,1,1,1,1,1,1,58.91
6672,Mumbai-07,"Colaba,Mumbai-MPCB",21/08/2019,21-08-201900:00,22-08-201900:00,10.99,46.72,3.17,4.43,2.71,1.96,0.4,21.42,,,,,10.99,46.72,3.17,4.43,2.71,1.96,0.4,1,1,1,1,1,1,1,46.72
6673,Mumbai-07,"Colaba,Mumbai-MPCB",22/08/2019,22-08-201900:00,23-08-201900:00,11.58,42.37,3.09,5.35,2.71,3.88,0.42,20.53,,,,,11.58,42.37,3.09,5.35,2.71,3.88,0.42,1,1,1,1,1,1,1,42.37
6674,Mumbai-07,"Colaba,Mumbai-MPCB",23/08/2019,23-08-201900:00,24-08-201900:00,11.71,38.88,3.75,6.07,4.52,7.39,0.45,17.99,,,,,11.71,38.88,3.75,6.07,4.52,7.39,0.45,1,1,1,1,1,1,1,38.88
6675,Mumbai-07,"Colaba,Mumbai-MPCB",24/08/2019,24-08-201900:00,25-08-201900:00,10.8,38.15,1.69,2.95,6.07,8.35,0.35,23.96,,,,,10.8,38.15,1.69,2.95,6.07,8.35,0.35,1,1,1,1,1,1,1,38.15
6676,Mumbai-07,"Colaba,Mumbai-MPCB",25/08/2019,25-08-201900:00,26-08-201900:00,9.68,33.05,1.41,4.65,4.83,,0.47,,,,,,9.68,33.05,1.41,4.65,4.83,0,0.47,1,1,1,1,1,0,1,33.05
6677,Mumbai-07,"Colaba,Mumbai-MPCB",26/08/2019,26-08-201900:00,27-08-201900:00,13.27,49.49,1.74,3.69,13.26,10.71,0.42,18.5,,,,,13.27,49.49,1.74,3.69,13.26,10.71,0.42,1,1,1,1,1,1,1,49.49
6678,Mumbai-07,"Colaba,Mumbai-MPCB",27/08/2019,27-08-201900:00,28-08-201900:00,11.91,39.99,1.26,1.95,18.6,11.13,0.41,16.9,,,,,11.91,39.99,1.26,1.95,18.6,11.13,0.41,1,1,1,1,1,1,1,39.99
6679,Mumbai-07,"Colaba,Mumbai-MPCB",28/08/2019,28-08-201900:00,29-08-201900:00,9.37,28.55,1.08,2.06,23.99,13.8,0.39,16.76,,,,,9.37,28.55,1.08,2.06,23.99,13.8,0.39,1,1,1,1,1,1,1,28.55
6680,Mumbai-07,"Colaba,Mumbai-MPCB",29/08/2019,29-08-201900:00,30-08-201900:00,10.01,31.35,1.18,3.27,18.46,13.76,0.4,17.1,,,,,10.01,31.35,1.18,3.27,18.46,13.76,0.4,1,1,1,1,1,1,1,31.35
6681,Mumbai-07,"Colaba,Mumbai-MPCB",30/08/2019,30-08-201900:00,31-08-201900:00,10.23,30.85,4.1,4.54,14.75,15.61,0.44,14.02,,,,,10.23,30.85,4.1,4.54,14.75,15.61,0.44,1,1,1,1,1,1,1,30.85
6682,Mumbai-07,"Colaba,Mumbai-MPCB",31/08/2019,31-08-201900:00,01-09-201900:00,11.25,32.02,1.28,3.36,14.53,15.45,0.42,16.81,,,,,11.25,32.02,1.28,3.36,14.53,15.45,0.42,1,1,1,1,1,1,1,32.02
6683,Mumbai-07,"Colaba,Mumbai-MPCB",01/09/2019,01-09-201900:00,02-09-201900:00,11.88,30.74,1.15,3.13,10.3,14.85,0.44,17.67,,,,,11.88,30.74,1.15,3.13,10.3,14.85,0.44,1,1,1,1,1,1,1,30.74
6684,Mumbai-07,"Colaba,Mumbai-MPCB",02/09/2019,02-09-201900:00,03-09-201900:00,11.72,32.51,0.6,2.07,7.54,15.2,0.39,17.49,,,,,11.72,32.51,0.6,2.07,7.54,15.2,0.39,1,1,1,1,1,1,1,32.51
6685,Mumbai-07,"Colaba,Mumbai-MPCB",03/09/2019,03-09-201900:00,04-09-201900:00,8.41,14.71,1.68,3.59,8.1,18.66,0.37,8.32,,,,,8.41,14.71,1.68,3.59,8.1,18.66,0.37,1,1,1,1,1,1,1,18.66
6686,Mumbai-07,"Colaba,Mumbai-MPCB",04/09/2019,04-09-201900:00,05-09-201900:00,10.26,22.72,1.05,3.35,10.17,18.85,0.34,8.95,,,,,10.26,22.72,1.05,3.35,10.17,18.85,0.34,1,1,1,1,1,1,1,22.72
6687,Mumbai-07,"Colaba,Mumbai-MPCB",05/09/2019,05-09-201900:00,06-09-201900:00,6.55,13.91,0.87,2.84,10.29,18.08,0.31,10.68,,,,,6.55,13.91,0.87,2.84,10.29,18.08,0.31,1,1,1,1,1,1,1,18.08
6688,Mumbai-07,"Colaba,Mumbai-MPCB",06/09/2019,06-09-201900:00,07-09-201900:00,9.63,21.94,0.76,3.15,7.27,17.69,0.3,10.53,,,,,9.63,21.94,0.76,3.15,7.27,17.69,0.3,1,1,1,1,1,1,1,21.94
6689,Mumbai-07,"Colaba,Mumbai-MPCB",07/09/2019,07-09-201900:00,08-09-201900:00,8.22,21.83,0.79,2.91,5.81,17.35,0.28,11.48,,,,,8.22,21.83,0.79,2.91,5.81,17.35,0.28,1,1,1,1,1,1,1,21.83
6690,Mumbai-07,"Colaba,Mumbai-MPCB",08/09/2019,08-09-201900:00,09-09-201900:00,9.1,19.53,0.25,3.28,4.46,17.2,0.3,15.85,,,,,9.1,19.53,0.25,3.28,4.46,17.2,0.3,1,1,1,1,1,1,1,19.53
6691,Mumbai-07,"Colaba,Mumbai-MPCB",09/09/2019,09-09-201900:00,10-09-201900:00,14.62,40.09,0.84,3.06,4.08,17.81,0.32,11.79,,,,,14.62,40.09,0.84,3.06,4.08,17.81,0.32,1,1,1,1,1,1,1,40.09
6692,Mumbai-07,"Colaba,Mumbai-MPCB",10/09/2019,10-09-201900:00,11-09-201900:00,13.17,36.09,0.83,3.48,5.25,18.39,0.32,12.16,,,,,13.17,36.09,0.83,3.48,5.25,18.39,0.32,1,1,1,1,1,1,1,36.09
6693,Mumbai-07,"Colaba,Mumbai-MPCB",11/09/2019,11-09-201900:00,12-09-201900:00,12.07,30.14,1.76,4.21,5.35,19,0.4,9.83,,,,,12.07,30.14,1.76,4.21,5.35,19,0.4,1,1,1,1,1,1,1,30.14
6694,Mumbai-07,"Colaba,Mumbai-MPCB",12/09/2019,12-09-201900:00,13-09-201900:00,10.02,20.01,2.18,2.36,9.14,24.16,0.34,10.41,,,,,10.02,20.01,2.18,2.36,9.14,24.16,0.34,1,1,1,1,1,1,1,24.16
6695,Mumbai-07,"Colaba,Mumbai-MPCB",13/09/2019,13-09-201900:00,14-09-201900:00,11.5,27.76,4.81,2.69,8.76,23.57,0.37,8.63,,,,,11.5,27.76,4.81,2.69,8.76,23.57,0.37,1,1,1,1,1,1,1,27.76
6696,Mumbai-07,"Colaba,Mumbai-MPCB",14/09/2019,14-09-201900:00,15-09-201900:00,12.02,41.87,5.35,2.89,7.15,22.61,0.33,8.09,,,,,12.02,41.87,5.35,2.89,7.15,22.61,0.33,1,1,1,1,1,1,1,41.87
6697,Mumbai-07,"Colaba,Mumbai-MPCB",15/09/2019,15-09-201900:00,16-09-201900:00,11.32,26.14,5.51,7.56,3.44,22.5,0.42,12.47,,,,,11.32,26.14,5.51,7.56,3.44,22.5,0.42,1,1,1,1,1,1,1,26.14
6698,Mumbai-07,"Colaba,Mumbai-MPCB",16/09/2019,16-09-201900:00,17-09-201900:00,10.53,29.4,5.74,4.26,4.69,22.27,0.36,7.85,,,,,10.53,29.4,5.74,4.26,4.69,22.27,0.36,1,1,1,1,1,1,1,29.4
6699,Mumbai-07,"Colaba,Mumbai-MPCB",17/09/2019,17-09-201900:00,18-09-201900:00,10.77,26.44,5.32,5.95,4.85,15.29,0.27,6.29,,,,,10.77,26.44,5.32,5.95,4.85,15.29,0.27,1,1,1,1,1,1,1,26.44
6700,Mumbai-07,"Colaba,Mumbai-MPCB",18/09/2019,18-09-201900:00,19-09-201900:00,16.18,34.67,6.37,5.9,3.37,5.88,0.19,8.03,,,,,16.18,34.67,6.37,5.9,3.37,5.88,0.19,1,1,1,1,1,1,1,34.67
6701,Mumbai-07,"Colaba,Mumbai-MPCB",19/09/2019,19-09-201900:00,20-09-201900:00,21.08,26.56,5.24,10.72,6.34,6.5,0.32,23.9,,,,,21.08,26.56,5.24,10.72,6.34,6.5,0.32,1,1,1,1,1,1,1,26.56
6702,Mumbai-07,"Colaba,Mumbai-MPCB",20/09/2019,20-09-201900:00,21-09-201900:00,12.26,27.43,1.67,4.03,16.08,7.77,0.16,14.53,,,,,12.26,27.43,1.67,4.03,16.08,7.77,0.16,1,1,1,1,1,1,1,27.43
6703,Mumbai-07,"Colaba,Mumbai-MPCB",21/09/2019,21-09-201900:00,22-09-201900:00,10.28,18.41,1.1,2.03,11.92,5.45,0.11,13.66,,,,,10.28,18.41,1.1,2.03,11.92,5.45,0.11,1,1,1,1,1,1,1,18.41
6704,Mumbai-07,"Colaba,Mumbai-MPCB",22/09/2019,22-09-201900:00,23-09-201900:00,13.23,26.52,1.21,2.26,6.24,5.75,0.15,15.44,,,,,13.23,26.52,1.21,2.26,6.24,5.75,0.15,1,1,1,1,1,1,1,26.52
6705,Mumbai-07,"Colaba,Mumbai-MPCB",23/09/2019,23-09-201900:00,24-09-201900:00,17.81,50.14,3.95,4.88,6.29,5.69,0.22,9.66,,,,,17.81,50.14,3.95,4.88,6.29,5.69,0.22,1,1,1,1,1,1,1,50.14
6706,Mumbai-07,"Colaba,Mumbai-MPCB",24/09/2019,24-09-201900:00,25-09-201900:00,16.01,53.67,5.7,3.91,10.98,1.1,0.21,8.57,,,,,16.01,53.67,5.7,3.91,10.98,1.1,0.21,1,1,1,1,1,1,1,53.67
6707,Mumbai-07,"Colaba,Mumbai-MPCB",25/09/2019,25-09-201900:00,26-09-201900:00,15.75,25.74,4.96,10.66,6.62,4.9,0.34,15.59,,,,,15.75,25.74,4.96,10.66,6.62,4.9,0.34,1,1,1,1,1,1,1,25.74
6708,Mumbai-07,"Colaba,Mumbai-MPCB",26/09/2019,26-09-201900:00,27-09-201900:00,18.64,30.45,6.69,5.79,10.44,8.61,0.37,16.5,,,,,18.64,30.45,6.69,5.79,10.44,8.61,0.37,1,1,1,1,1,1,1,30.45
6709,Mumbai-07,"Colaba,Mumbai-MPCB",27/09/2019,27-09-201900:00,28-09-201900:00,6.99,12.74,0.99,1.3,7.74,7.07,0.12,14.55,,,,,6.99,12.74,0.99,1.3,7.74,7.07,0.12,1,1,1,1,1,1,1,12.74
6710,Mumbai-07,"Colaba,Mumbai-MPCB",28/09/2019,28-09-201900:00,29-09-201900:00,7.55,11.97,1.14,1.6,9.54,3.91,0.13,10.07,,,,,7.55,11.97,1.14,1.6,9.54,3.91,0.13,1,1,1,1,1,1,1,11.97
6711,Mumbai-07,"Colaba,Mumbai-MPCB",29/09/2019,29-09-201900:00,30-09-201900:00,7.64,14.19,1.19,1.57,5.68,3.72,0.12,8.55,,,,,7.64,14.19,1.19,1.57,5.68,3.72,0.12,1,1,1,1,1,1,1,14.19
6712,Mumbai-07,"Colaba,Mumbai-MPCB",30/09/2019,30-09-201900:00,01-10-201900:00,6.83,15.57,2.32,2.81,6.69,7.11,0.26,7.19,,,,,6.83,15.57,2.32,2.81,6.69,7.11,0.26,1,1,1,1,1,1,1,15.57
6713,Mumbai-07,"Colaba,Mumbai-MPCB",01/10/2019,01-10-201900:00,02-10-201900:00,10.1,30.61,3.37,2.84,10.16,8.61,0.35,4.57,,,,,10.1,30.61,3.37,2.84,10.16,8.61,0.35,1,1,1,1,1,1,1,30.61
6714,Mumbai-07,"Colaba,Mumbai-MPCB",02/10/2019,02-10-201900:00,03-10-201900:00,16.22,47.13,4.95,4.15,6.98,8.89,0.34,7.48,,,,,16.22,47.13,4.95,4.15,6.98,8.89,0.34,1,1,1,1,1,1,1,47.13
6715,Mumbai-07,"Colaba,Mumbai-MPCB",03/10/2019,03-10-201900:00,04-10-201900:00,18.12,60.46,9.06,7.59,5.51,9.22,0.41,6.44,,,,,18.12,60.46,9.06,7.59,5.51,9.22,0.41,1,1,1,1,1,1,1,60.46
6716,Mumbai-07,"Colaba,Mumbai-MPCB",04/10/2019,04-10-201900:00,05-10-201900:00,23.22,57.36,9.41,10.9,8.01,13.23,0.47,10.92,,,,,23.22,57.36,9.41,10.9,8.01,13.23,0.47,1,1,1,1,1,1,1,57.36
6717,Mumbai-07,"Colaba,Mumbai-MPCB",05/10/2019,05-10-201900:00,06-10-201900:00,38.21,76.38,19.41,15.16,11.78,17.47,0.59,17.22,,,,,38.21,76.38,19.41,15.16,11.78,17.47,0.59,1,1,1,1,1,1,1,76.38
6718,Mumbai-07,"Colaba,Mumbai-MPCB",06/10/2019,06-10-201900:00,07-10-201900:00,42.44,88.74,16.92,18.27,6,17.09,0.64,36.63,,,,,42.44,88.74,16.92,18.27,6,17.09,0.64,1,1,1,1,1,1,1,88.74
6719,Mumbai-07,"Colaba,Mumbai-MPCB",07/10/2019,07-10-201900:00,08-10-201900:00,53.06,96.33,6.19,17.08,5.97,13.73,0.58,30.66,,,,,53.06,96.33,6.19,17.08,5.97,13.73,0.58,1,1,1,1,1,1,1,96.33
6720,Mumbai-07,"Colaba,Mumbai-MPCB",08/10/2019,08-10-201900:00,09-10-201900:00,54.86,100.33,4.01,15.51,3.81,10.13,0.55,28.21,,,,,54.86,100.22,4.01,15.51,3.81,10.13,0.55,1,1,1,1,1,1,1,100.22
6721,Mumbai-07,"Colaba,Mumbai-MPCB",09/10/2019,09-10-201900:00,10-10-201900:00,23.63,48.86,5.72,18.19,7.04,10.09,0.43,19.46,,,,,23.63,48.86,5.72,18.19,7.04,10.09,0.43,1,1,1,1,1,1,1,48.86
6722,Mumbai-07,"Colaba,Mumbai-MPCB",10/10/2019,10-10-201900:00,11-10-201900:00,46.94,75.98,14.71,25.89,6.86,17.22,0.64,26.28,,,,,46.94,75.98,14.71,25.89,6.86,17.22,0.64,1,1,1,1,1,1,1,75.98
6723,Mumbai-07,"Colaba,Mumbai-MPCB",11/10/2019,11-10-201900:00,12-10-201900:00,34.15,63.09,6.96,23.06,5.89,17.99,0.5,29.7,,,,,34.15,63.09,6.96,23.06,5.89,17.99,0.5,1,1,1,1,1,1,1,63.09
6724,Mumbai-07,"Colaba,Mumbai-MPCB",12/10/2019,12-10-201900:00,13-10-201900:00,47.85,103.85,5.34,21.91,10.15,20.86,0.26,29.08,,,,,47.85,102.5666667,5.34,21.91,10.15,20.86,0.26,1,1,1,1,1,1,1,102.5666667
6725,Mumbai-07,"Colaba,Mumbai-MPCB",13/10/2019,13-10-201900:00,14-10-201900:00,44.85,86.57,15.37,25.6,10.16,24.17,0.55,30.86,,,,,44.85,86.57,15.37,25.6,10.16,24.17,0.55,1,1,1,1,1,1,1,86.57
6726,Mumbai-07,"Colaba,Mumbai-MPCB",14/10/2019,14-10-201900:00,15-10-201900:00,68.33,115.88,11.41,25.95,5.91,19,0.41,29.51,,,,,68.33,110.5866667,11.41,25.95,5.91,19,0.41,1,1,1,1,1,1,1,110.5866667
6727,Mumbai-07,"Colaba,Mumbai-MPCB",15/10/2019,15-10-201900:00,16-10-201900:00,56.51,119.96,14.09,29.37,9.77,20.54,0.44,16.2,,,,,56.51,113.3066667,14.09,29.37,9.77,20.54,0.44,1,1,1,1,1,1,1,113.3066667
6728,Mumbai-07,"Colaba,Mumbai-MPCB",16/10/2019,16-10-201900:00,17-10-201900:00,58.23,146.05,15.49,31.17,10.6,23.69,0.6,30.21,,,,,58.23,130.7,15.49,31.17,10.6,23.69,0.6,1,1,1,1,1,1,1,130.7
6729,Mumbai-07,"Colaba,Mumbai-MPCB",17/10/2019,17-10-201900:00,18-10-201900:00,65.32,143.03,12.46,27.46,8.92,18.07,0.64,55.86,,,,,65.32,128.6866667,12.46,27.46,8.92,18.07,0.64,1,1,1,1,1,1,1,128.6866667
6730,Mumbai-07,"Colaba,Mumbai-MPCB",18/10/2019,18-10-201900:00,19-10-201900:00,65.17,135.75,21.67,35.97,18.33,15.6,0.65,11.8,,,,,65.17,123.8333333,21.67,35.97,18.33,15.6,0.65,1,1,1,1,1,1,1,123.8333333
6731,Mumbai-07,"Colaba,Mumbai-MPCB",19/10/2019,19-10-201900:00,20-10-201900:00,31.64,54.5,20.36,24.62,15.24,9.2,0.56,6.01,,,,,31.64,54.5,20.36,24.62,15.24,9.2,0.56,1,1,1,1,1,1,1,54.5
6732,Mumbai-07,"Colaba,Mumbai-MPCB",20/10/2019,20-10-201900:00,21-10-201900:00,15.41,19.75,4.92,23.2,15.39,8.51,0.52,11.25,,,,,15.41,19.75,4.92,23.2,15.39,8.51,0.52,1,1,1,1,1,1,1,23.2
6733,Mumbai-07,"Colaba,Mumbai-MPCB",21/10/2019,21-10-201900:00,22-10-201900:00,20.73,34.16,8.61,16.17,9.21,6.07,0.48,33.36,,,,,20.73,34.16,8.61,16.17,9.21,6.07,0.48,1,1,1,1,1,1,1,34.16
6734,Mumbai-07,"Colaba,Mumbai-MPCB",22/10/2019,22-10-201900:00,23-10-201900:00,11.89,25.46,4,16.15,6.46,6.5,0.47,26.03,,,,,11.89,25.46,4,16.15,6.46,6.5,0.47,1,1,1,1,1,1,1,25.46
6735,Mumbai-07,"Colaba,Mumbai-MPCB",23/10/2019,23-10-201900:00,24-10-201900:00,18.12,27.49,18.07,13.36,13.54,9.32,0.42,12.03,,,,,18.12,27.49,18.07,13.36,13.54,9.32,0.42,1,1,1,1,1,1,1,27.49
6736,Mumbai-07,"Colaba,Mumbai-MPCB",24/10/2019,24-10-201900:00,25-10-201900:00,30.06,51.1,24.19,28.92,11.13,11.27,0.62,9.96,,,,,30.06,51.1,24.19,28.92,11.13,11.27,0.62,1,1,1,1,1,1,1,51.1
6737,Mumbai-07,"Colaba,Mumbai-MPCB",25/10/2019,25-10-201900:00,26-10-201900:00,19.42,34.65,18.84,27.22,10.38,8.47,0.48,6.76,,,,,19.42,34.65,18.84,27.22,10.38,8.47,0.48,1,1,1,1,1,1,1,34.65
6738,Mumbai-07,"Colaba,Mumbai-MPCB",26/10/2019,26-10-201900:00,27-10-201900:00,14.88,30.56,8.97,17.71,11.15,8.32,0.43,19.6,,,,,14.88,30.56,8.97,17.71,11.15,8.32,0.43,1,1,1,1,1,1,1,30.56
6739,Mumbai-07,"Colaba,Mumbai-MPCB",27/10/2019,27-10-201900:00,28-10-201900:00,20.17,41.23,3.31,11.28,4.08,4.41,0.37,25.56,,,,,20.17,41.23,3.31,11.28,4.08,4.41,0.37,1,1,1,1,1,1,1,41.23
6740,Mumbai-07,"Colaba,Mumbai-MPCB",28/10/2019,28-10-201900:00,29-10-201900:00,38.47,61.15,5.51,13.66,5.71,10.4,0.45,25.95,,,,,38.47,61.15,5.51,13.66,5.71,10.4,0.45,1,1,1,1,1,1,1,61.15
6741,Mumbai-07,"Colaba,Mumbai-MPCB",29/10/2019,29-10-201900:00,30-10-201900:00,51.08,93.95,13.5,19.99,3.91,42.4,0.57,40.33,,,,,51.08,93.95,13.5,19.99,3.91,42.4,0.57,1,1,1,1,1,1,1,93.95
6742,Mumbai-07,"Colaba,Mumbai-MPCB",30/10/2019,30-10-201900:00,31-10-201900:00,40.15,81.3,10.04,26.15,4.29,40.39,0.58,30.63,,,,,40.15,81.3,10.04,26.15,4.29,40.39,0.58,1,1,1,1,1,1,1,81.3
6743,Mumbai-07,"Colaba,Mumbai-MPCB",31/10/2019,31-10-201900:00,01-11-201900:00,24.76,76.9,20.63,29.05,4.81,44.34,0.48,16.61,,,,,24.76,76.9,20.63,29.05,4.81,44.34,0.48,1,1,1,1,1,1,1,76.9
6744,Mumbai-07,"Colaba,Mumbai-MPCB",01/11/2019,01-11-201900:00,02-11-201900:00,16.56,49.28,12.68,15.28,4.11,45.74,0.39,23.67,,,,,16.56,49.28,12.68,15.28,4.11,45.74,0.39,1,1,1,1,1,1,1,49.28
6745,Mumbai-07,"Colaba,Mumbai-MPCB",02/11/2019,02-11-201900:00,03-11-201900:00,13.14,24.93,6.13,10.02,6.75,47.39,0.34,17.01,,,,,13.14,24.93,6.13,10.02,6.75,47.39,0.34,1,1,1,1,1,1,1,47.39
6746,Mumbai-07,"Colaba,Mumbai-MPCB",03/11/2019,03-11-201900:00,04-11-201900:00,20.1,48.15,6,12.97,8.78,46.85,0.39,16.65,,,,,20.1,48.15,6,12.97,8.78,46.85,0.39,1,1,1,1,1,1,1,48.15
6747,Mumbai-07,"Colaba,Mumbai-MPCB",04/11/2019,04-11-201900:00,05-11-201900:00,30.12,59.19,13.3,14.41,2.84,27.63,0.43,23.39,,,,,30.12,59.19,13.3,14.41,2.84,27.63,0.43,1,1,1,1,1,1,1,59.19
6748,Mumbai-07,"Colaba,Mumbai-MPCB",05/11/2019,05-11-201900:00,06-11-201900:00,39.44,69.48,6.28,15.77,8.21,51.14,0.56,32.94,,,,,39.44,69.48,6.28,15.77,8.21,51.14,0.56,1,1,1,1,1,1,1,69.48
